Date,Id,monthly bid
2009-08-01,70,3.45
2009-09-01,70,4.27
2009-10-01,70,4
2009-11-01,70,4.1
2009-12-01,70,4.05
2010-01-01,70,
2010-02-01,70,4.3
2010-03-01,70,3.72
2010-04-01,70,4.3625
2010-05-01,70,4.35
2010-06-01,70,3.9
2010-07-01,70,4.04
2010-08-01,70,4
2010-09-01,70,4.18
2010-10-01,70,4.095
2010-11-01,70,4.095
2010-12-01,70,3.915
2011-01-01,70,4.01
2011-02-01,70,4.235
2011-03-01,70,4.14
2011-04-01,70,4.45
2011-05-01,70,4.648
2011-06-01,70,4.65
2011-07-01,70,4.462
2011-08-01,70,4.32
2011-09-01,70,4.072
2011-10-01,70,4.1
2011-11-01,70,4.032
2011-12-01,70,4.012
2012-01-01,70,3.914
2012-02-01,70,3.978
2012-03-01,70,3.746
2012-04-01,70,3.8
2012-05-01,70,
2012-06-01,70,3.464
2012-07-01,70,3.574
2012-08-01,70,3.45
2012-09-01,70,3.61
2012-10-01,70,3.584
2012-11-01,70,3.622
2012-12-01,70,3.684
2013-01-01,70,
2013-02-01,70,3.77
2013-03-01,70,3.74
2013-04-01,70,
2013-05-01,70,
2013-06-01,70,4.088
2013-07-01,70,3.946
2013-08-01,70,4.41
2013-09-01,70,5.985
2013-10-01,70,7.36
2013-11-01,70,8.625
2013-12-01,70,11.2
2014-01-01,70,
2014-02-01,70,11.13
2014-03-01,70,10.56
2014-04-01,70,11.69
2014-05-01,70,
2014-06-01,70,14.62
2014-07-01,70,14.9
2014-08-01,70,13.4
2014-09-01,70,13.87
2014-10-01,70,13.97
2014-11-01,70,12.8
2014-12-01,70,14.55
2015-01-01,70,
2015-02-01,70,14.96
2015-03-01,70,18.8
2015-04-01,70,23.65
2015-05-01,70,
2015-06-01,70,25.45
2015-07-01,70,24.1
2015-08-01,70,24.8
2015-09-01,70,21.5
2015-10-01,70,17.62
2015-11-01,70,22.38
2015-12-01,70,22.54
2016-01-01,70,
2016-02-01,70,20.72
2016-03-01,70,20.42
2016-04-01,70,21.68
2016-05-01,70,20.9
2016-06-01,70,18.05
2016-07-01,70,19
2016-08-01,70,18.3
2016-09-01,70,16.4
2016-10-01,70,17.1
2016-11-01,70,17.2
2016-12-01,70,14.85
2017-01-01,70,16.01
2017-02-01,70,15.87
2017-03-01,70,16.01
2017-04-01,70,17.78
2017-05-01,70,
2017-06-01,70,16.8
2017-07-01,70,16.36
2017-08-01,70,16.74
2017-09-01,70,16.65
2017-10-01,70,16.2
2017-11-01,70,15.86
2017-12-01,70,15.55
2018-01-01,70,
2018-02-01,70,16.3
2018-03-01,70,14.4
2018-04-01,70,
2018-05-01,70,
2018-06-01,70,14.5
2018-07-01,70,15.95
2018-08-01,70,15.7
2018-09-01,70,15.2
2018-10-01,70,14.55
2018-11-01,70,12.5
2018-12-01,70,11.95
2019-01-01,70,
2019-02-01,70,12.1
2019-03-01,70,12.4
2019-04-01,70,13.2
2019-05-01,70,
2019-06-01,70,11.8
2019-07-01,70,11.35
2019-08-01,70,10.6
2019-09-01,70,9.9
2019-10-01,70,10.9
2019-11-01,70,10.7
2019-12-01,70,10.75
2020-01-01,70,
2020-02-01,70,11.45
2020-03-01,70,9.94
2020-04-01,70,9.86
2020-05-01,70,
2020-06-01,70,11.25
2020-07-01,70,11.1
2020-08-01,70,11.5
2020-09-01,70,11.9
2020-10-01,70,12.9
2020-11-01,70,12.5
2020-12-01,70,13.1
2021-01-01,70,
2008-01-01,71,
2008-02-01,71,
2008-03-01,71,
2008-04-01,71,
2008-05-01,71,
2008-06-01,71,
2008-07-01,71,
2008-08-01,71,2.0725
2008-09-01,71,1.891
2008-10-01,71,1.585
2008-11-01,71,1.515
2008-12-01,71,
2009-01-01,71,
2009-02-01,71,
2009-03-01,71,1.24
2009-04-01,71,
2009-05-01,71,
2009-06-01,71,1.41
2009-07-01,71,1.365
2009-08-01,71,1.201
2009-09-01,71,1.285
2009-10-01,71,1.417
2009-11-01,71,1.37
2009-12-01,71,1.383
2010-01-01,71,
2010-02-01,71,1.39
2010-03-01,71,1.325
2010-04-01,71,1.375
2010-05-01,71,1.33
2010-06-01,71,1.129
2010-07-01,71,
2010-08-01,71,1.224
2010-09-01,71,1.23
2010-10-01,71,1.237
2010-11-01,71,1.275
2010-12-01,71,1.2
2011-01-01,71,1.244
2011-02-01,71,1.311
2011-03-01,71,1.327
2011-04-01,71,1.28
2011-05-01,71,1.32
2011-06-01,71,1.33
2011-07-01,71,1.94
2011-08-01,71,1.51
2011-09-01,71,2.026
2011-10-01,71,1.8
2011-11-01,71,1.5
2011-12-01,71,1.9
2012-01-01,71,1.885
2012-02-01,71,1.82
2012-03-01,71,1.83
2012-04-01,71,1.82
2012-05-01,71,
2012-06-01,71,1.68
2012-07-01,71,1.901
2012-08-01,71,2.02
2012-09-01,71,2.07
2012-10-01,71,2.14
2012-11-01,71,2.042
2012-12-01,71,2.072
2013-01-01,71,
2013-02-01,71,1.942
2013-03-01,71,1.841
2013-04-01,71,
2013-05-01,71,
2013-06-01,71,1.89
2013-07-01,71,1.881
2013-08-01,71,1.895
2013-09-01,71,1.921
2013-10-01,71,2.1
2013-11-01,71,2.622
2013-12-01,71,3.604
2014-01-01,71,
2014-02-01,71,3.702
2014-03-01,71,3.7
2014-04-01,71,4.702
2014-05-01,71,
2014-06-01,71,4.45
2014-07-01,71,4.3
2014-08-01,71,3.85
2014-09-01,71,3.956
2014-10-01,71,4.03
2014-11-01,71,3.77
2014-12-01,71,3.612
2015-01-01,71,
2015-02-01,71,3.76
2015-03-01,71,3.94
2015-04-01,71,3.96
2015-05-01,71,
2015-06-01,71,3.7
2015-07-01,71,3.162
2015-08-01,71,3.65
2015-09-01,71,2.99
2015-10-01,71,2.898
2015-11-01,71,3.028
2015-12-01,71,2.75
2016-01-01,71,
2016-02-01,71,2.482
2016-03-01,71,2.81
2016-04-01,71,2.994
2016-05-01,71,2.872
2016-06-01,71,2.434
2016-07-01,71,2.052
2016-08-01,71,2.1
2016-09-01,71,2.326
2016-10-01,71,2.384
2016-11-01,71,2.77
2016-12-01,71,2.52
2017-01-01,71,2.574
2017-02-01,71,2.84
2017-03-01,71,2.87
2017-04-01,71,3.31
2017-05-01,71,
2017-06-01,71,3.33
2017-07-01,71,3.462
2017-08-01,71,3.476
2017-09-01,71,3.4
2017-10-01,71,3.426
2017-11-01,71,3.536
2017-12-01,71,3.492
2018-01-01,71,
2018-02-01,71,3.37
2018-03-01,71,3.03
2018-04-01,71,
2018-05-01,71,
2018-06-01,71,3.24
2018-07-01,71,3.1
2018-08-01,71,3.15
2018-09-01,71,2.97
2018-10-01,71,3.03
2018-11-01,71,3.11
2018-12-01,71,3.15
2019-01-01,71,
2019-02-01,71,3.23
2019-03-01,71,3.42
2019-04-01,71,3.45
2019-05-01,71,
2019-06-01,71,3.31
2019-07-01,71,3.24
2019-08-01,71,3.09
2019-09-01,71,2.9
2019-10-01,71,2.99
2019-11-01,71,3.04
2019-12-01,71,3.34
2020-01-01,71,
2020-02-01,71,3.4
2020-03-01,71,3.19
2020-04-01,71,3.05
2020-05-01,71,
2020-06-01,71,3.05
2020-07-01,71,2.95
2020-08-01,71,2.92
2020-09-01,71,2.96
2020-10-01,71,2.91
2020-11-01,71,2.58
2020-12-01,71,2.86
2021-01-01,71,
2008-01-01,72,
2008-02-01,72,1.2
2008-03-01,72,1.485
2008-04-01,72,1.32
2008-05-01,72,
2008-06-01,72,1.582
2008-07-01,72,1.381
2008-08-01,72,1.4
2008-09-01,72,1.41
2008-10-01,72,1.121
2008-11-01,72,1.078
2008-12-01,72,1
2009-01-01,72,
2009-02-01,72,1
2009-03-01,72,
2009-04-01,72,1.479
2009-05-01,72,
2009-06-01,72,1.682
2009-07-01,72,1.904
2009-08-01,72,1.675
2009-09-01,72,2.7725
2009-10-01,72,2.475
2009-11-01,72,2.1975
2009-12-01,72,2.3025
2010-01-01,72,
2010-02-01,72,2.2
2010-03-01,72,2.205
2010-04-01,72,2.3425
2010-05-01,72,2.225
2010-06-01,72,1.863
2010-07-01,72,1.87
2010-08-01,72,1.874
2010-09-01,72,1.694
2010-10-01,72,1.703
2010-11-01,72,1.653
2010-12-01,72,1.735
2011-01-01,72,1.861
2011-02-01,72,1.861
2011-03-01,72,1.846
2011-04-01,72,1.945
2011-05-01,72,1.961
2011-06-01,72,1.8
2011-07-01,72,1.65
2011-08-01,72,1.693
2011-09-01,72,1.536
2011-10-01,72,1.482
2011-11-01,72,1.522
2011-12-01,72,1.662
2012-01-01,72,1.644
2012-02-01,72,1.663
2012-03-01,72,1.639
2012-04-01,72,1.69
2012-05-01,72,
2012-06-01,72,1.652
2012-07-01,72,1.68
2012-08-01,72,1.634
2012-09-01,72,1.681
2012-10-01,72,1.683
2012-11-01,72,1.675
2012-12-01,72,1.69
2013-01-01,72,
2013-02-01,72,1.68
2013-03-01,72,1.684
2013-04-01,72,
2013-05-01,72,
2013-06-01,72,2.382
2013-07-01,72,2.28
2013-08-01,72,2.72
2013-09-01,72,2.9
2013-10-01,72,3.1
2013-11-01,72,3.92
2013-12-01,72,3.924
2014-01-01,72,
2014-02-01,72,4.204
2014-03-01,72,5.195
2014-04-01,72,6.34
2014-05-01,72,
2014-06-01,72,6.75
2014-07-01,72,6.165
2014-08-01,72,5.39
2014-09-01,72,6.18
2014-10-01,72,5.71
2014-11-01,72,6.25
2014-12-01,72,6.7
2015-01-01,72,
2015-02-01,72,10.5
2015-03-01,72,13.62
2015-04-01,72,14.49
2015-05-01,72,
2015-06-01,72,13.41
2015-07-01,72,12.19
2015-08-01,72,12.91
2015-09-01,72,11.43
2015-10-01,72,9.2
2015-11-01,72,12.64
2015-12-01,72,13.28
2016-01-01,72,
2016-02-01,72,12.13
2016-03-01,72,12.7
2016-04-01,72,13.16
2016-05-01,72,12.41
2016-06-01,72,11.95
2016-07-01,72,11.76
2016-08-01,72,11.78
2016-09-01,72,11.12
2016-10-01,72,8.63
2016-11-01,72,7.62
2016-12-01,72,7.19
2017-01-01,72,9.14
2017-02-01,72,8.64
2017-03-01,72,8.715
2017-04-01,72,9.87
2017-05-01,72,
2017-06-01,72,11.04
2017-07-01,72,10.41
2017-08-01,72,10.38
2017-09-01,72,10.78
2017-10-01,72,14.33
2017-11-01,72,16.36
2017-12-01,72,16.45
2018-01-01,72,
2018-02-01,72,15.66
2018-03-01,72,13.26
2018-04-01,72,
2018-05-01,72,
2018-06-01,72,11.62
2018-07-01,72,10.54
2018-08-01,72,10.32
2018-09-01,72,10.02
2018-10-01,72,11.14
2018-11-01,72,9.78
2018-12-01,72,8.64
2019-01-01,72,
2019-02-01,72,8.56
2019-03-01,72,8.5
2019-04-01,72,8
2019-05-01,72,
2019-06-01,72,7.84
2019-07-01,72,8.99
2019-08-01,72,8.09
2019-09-01,72,7.83
2019-10-01,72,8.96
2019-11-01,72,8.84
2019-12-01,72,8.86
2020-01-01,72,
2020-02-01,72,8.95
2020-03-01,72,8.03
2020-04-01,72,8.86
2020-05-01,72,
2020-06-01,72,10.86
2020-07-01,72,11.28
2020-08-01,72,11.1
2020-09-01,72,10.9
2020-10-01,72,11.18
2020-11-01,72,13.24
2020-12-01,72,13.28
2021-01-01,72,
2008-01-01,73,
2008-02-01,73,25.71
2008-03-01,73,28.59
2008-04-01,73,32.15
2008-05-01,73,
2008-06-01,73,33
2008-07-01,73,30.5
2008-08-01,73,32.11
2008-09-01,73,30.41
2008-10-01,73,25.87
2008-11-01,73,26.94
2008-12-01,73,26.22
2009-01-01,73,
2009-02-01,73,24.91
2009-03-01,73,22.36
2009-04-01,73,25.24
2009-05-01,73,
2009-06-01,73,37.02
2009-07-01,73,34.35
2009-08-01,73,33.36
2009-09-01,73,32.39
2009-10-01,73,34.83
2009-11-01,73,32.11
2009-12-01,73,30.46
2010-01-01,73,
2010-02-01,73,29.16
2010-03-01,73,27.71
2010-04-01,73,30.05
2010-05-01,73,27.98
2010-06-01,73,25.96
2010-07-01,73,24.97
2010-08-01,73,25.46
2010-09-01,73,25.44
2010-10-01,73,25.06
2010-11-01,73,25.51
2010-12-01,73,24.59
2011-01-01,73,26.25
2011-02-01,73,26.73
2011-03-01,73,26.52
2011-04-01,73,25.25
2011-05-01,73,24.68
2011-06-01,73,24.22
2011-07-01,73,21.59
2011-08-01,73,20.08
2011-09-01,73,21.55
2011-10-01,73,20.09
2011-11-01,73,19.22
2011-12-01,73,17.46
2012-01-01,73,17.16
2012-02-01,73,17.66
2012-03-01,73,18.08
2012-04-01,73,16.99
2012-05-01,73,
2012-06-01,73,31.85
2012-07-01,73,32.56
2012-08-01,73,32.05
2012-09-01,73,31.96
2012-10-01,73,34.98
2012-11-01,73,36.62
2012-12-01,73,34.44
2013-01-01,73,
2013-02-01,73,33.96
2013-03-01,73,34.43
2013-04-01,73,
2013-05-01,73,
2013-06-01,73,34.39
2013-07-01,73,32.12
2013-08-01,73,31.77
2013-09-01,73,32.05
2013-10-01,73,32.15
2013-11-01,73,31.32
2013-12-01,73,31.89
2014-01-01,73,
2014-02-01,73,33.49
2014-03-01,73,32.34
2014-04-01,73,25.55
2014-05-01,73,
2014-06-01,73,27.14
2014-07-01,73,27.09
2014-08-01,73,27.03
2014-09-01,73,25.85
2014-10-01,73,25.03
2014-11-01,73,25.45
2014-12-01,73,21.47
2015-01-01,73,
2015-02-01,73,23.86
2015-03-01,73,23.55
2015-04-01,73,23.14
2015-05-01,73,
2015-06-01,73,22.22
2015-07-01,73,21.05
2015-08-01,73,22.35
2015-09-01,73,21.54
2015-10-01,73,21.16
2015-11-01,73,20.46
2015-12-01,73,17.65
2016-01-01,73,
2016-02-01,73,17.76
2016-03-01,73,17.1
2016-04-01,73,16.65
2016-05-01,73,18.78
2016-06-01,73,18.39
2016-07-01,73,17.95
2016-08-01,73,18.33
2016-09-01,73,18.1
2016-10-01,73,18
2016-11-01,73,18.02
2016-12-01,73,18.45
2017-01-01,73,18.63
2017-02-01,73,18.55
2017-03-01,73,19.47
2017-04-01,73,22.32
2017-05-01,73,
2017-06-01,73,22.2
2017-07-01,73,24.96
2017-08-01,73,25.05
2017-09-01,73,24.88
2017-10-01,73,25
2017-11-01,73,25.99
2017-12-01,73,
2018-01-01,73,
2018-02-01,73,
2018-03-01,73,
2018-04-01,73,
2018-05-01,73,
2018-06-01,73,
2018-07-01,73,
2018-08-01,73,
2018-09-01,73,
2018-10-01,73,
2018-11-01,73,
2018-12-01,73,
2019-01-01,73,
2019-02-01,73,
2019-03-01,73,
2019-04-01,73,
2019-05-01,73,
2019-06-01,73,
2019-07-01,73,
2019-08-01,73,
2019-09-01,73,
2019-10-01,73,
2019-11-01,73,
2019-12-01,73,
2020-01-01,73,
2020-02-01,73,
2020-03-01,73,
2020-04-01,73,
2020-05-01,73,
2020-06-01,73,
2020-07-01,73,
2020-08-01,73,
2020-09-01,73,
2020-10-01,73,
2020-11-01,73,
2020-12-01,73,
2021-01-01,73,
2008-01-01,74,
2008-02-01,74,
2008-03-01,74,
2008-04-01,74,
2008-05-01,74,
2008-06-01,74,
2008-07-01,74,
2008-08-01,74,
2008-09-01,74,
2008-10-01,74,
2008-11-01,74,
2008-12-01,74,
2009-01-01,74,
2009-02-01,74,
2009-03-01,74,
2009-04-01,74,
2009-05-01,74,
2009-06-01,74,
2009-07-01,74,
2009-08-01,74,
2009-09-01,74,
2009-10-01,74,
2009-11-01,74,
2009-12-01,74,
2010-01-01,74,
2010-02-01,74,
2010-03-01,74,
2010-04-01,74,
2010-05-01,74,
2010-06-01,74,
2010-07-01,74,
2010-08-01,74,
2010-09-01,74,
2010-10-01,74,
2010-11-01,74,
2010-12-01,74,
2011-01-01,74,
2011-02-01,74,
2011-03-01,74,
2011-04-01,74,
2011-05-01,74,
2011-06-01,74,
2011-07-01,74,
2011-08-01,74,
2011-09-01,74,
2011-10-01,74,
2011-11-01,74,
2011-12-01,74,
2012-01-01,74,
2012-02-01,74,
2012-03-01,74,
2012-04-01,74,
2012-05-01,74,
2012-06-01,74,
2012-07-01,74,
2012-08-01,74,
2012-09-01,74,
2012-10-01,74,
2012-11-01,74,
2012-12-01,74,
2013-01-01,74,
2013-02-01,74,
2013-03-01,74,
2013-04-01,74,
2013-05-01,74,
2013-06-01,74,
2013-07-01,74,
2013-08-01,74,
2013-09-01,74,
2013-10-01,74,
2013-11-01,74,
2013-12-01,74,
2014-01-01,74,
2014-02-01,74,
2014-03-01,74,
2014-04-01,74,
2014-05-01,74,
2014-06-01,74,
2014-07-01,74,
2014-08-01,74,
2014-09-01,74,
2014-10-01,74,
2014-11-01,74,
2014-12-01,74,
2015-01-01,74,
2015-02-01,74,
2015-03-01,74,
2015-04-01,74,
2015-05-01,74,
2015-06-01,74,
2015-07-01,74,
2015-08-01,74,
2015-09-01,74,
2015-10-01,74,
2015-11-01,74,
2015-12-01,74,
2016-01-01,74,
2016-02-01,74,
2016-03-01,74,
2016-04-01,74,
2016-05-01,74,
2016-06-01,74,
2016-07-01,74,
2016-08-01,74,
2016-09-01,74,
2016-10-01,74,
2016-11-01,74,
2016-12-01,74,
2017-01-01,74,
2017-02-01,74,
2017-03-01,74,
2017-04-01,74,
2017-05-01,74,
2017-06-01,74,
2017-07-01,74,
2017-08-01,74,
2017-09-01,74,
2017-10-01,74,
2017-11-01,74,
2017-12-01,74,
2018-01-01,74,
2018-02-01,74,
2018-03-01,74,
2018-04-01,74,
2018-05-01,74,
2018-06-01,74,
2018-07-01,74,
2018-08-01,74,
2018-09-01,74,
2018-10-01,74,
2018-11-01,74,
2018-12-01,74,
2019-01-01,74,
2019-02-01,74,
2019-03-01,74,
2019-04-01,74,
2019-05-01,74,
2019-06-01,74,
2019-07-01,74,
2019-08-01,74,
2019-09-01,74,
2019-10-01,74,
2019-11-01,74,
2019-12-01,74,
2020-01-01,74,
2020-02-01,74,
2020-03-01,74,
2020-04-01,74,
2020-05-01,74,
2020-06-01,74,
2020-07-01,74,
2020-08-01,74,
2020-09-01,74,
2020-10-01,74,
2020-11-01,74,
2020-12-01,74,
2021-01-01,74,
2008-01-01,75,
2008-02-01,75,
2008-03-01,75,
2008-04-01,75,
2008-05-01,75,
2008-06-01,75,
2008-07-01,75,
2008-08-01,75,
2008-09-01,75,
2008-10-01,75,
2008-11-01,75,
2008-12-01,75,
2009-01-01,75,
2009-02-01,75,
2009-03-01,75,
2009-04-01,75,
2009-05-01,75,
2009-06-01,75,
2009-07-01,75,
2009-08-01,75,
2009-09-01,75,
2009-10-01,75,
2009-11-01,75,
2009-12-01,75,
2010-01-01,75,
2010-02-01,75,
2010-03-01,75,
2010-04-01,75,
2010-05-01,75,
2010-06-01,75,
2010-07-01,75,
2010-08-01,75,
2010-09-01,75,
2010-10-01,75,
2010-11-01,75,
2010-12-01,75,
2011-01-01,75,
2011-02-01,75,
2011-03-01,75,
2011-04-01,75,
2011-05-01,75,
2011-06-01,75,
2011-07-01,75,
2011-08-01,75,
2011-09-01,75,
2011-10-01,75,
2011-11-01,75,
2011-12-01,75,
2012-01-01,75,
2012-02-01,75,
2012-03-01,75,
2012-04-01,75,
2012-05-01,75,
2012-06-01,75,
2012-07-01,75,
2012-08-01,75,
2012-09-01,75,
2012-10-01,75,
2012-11-01,75,
2012-12-01,75,
2013-01-01,75,
2013-02-01,75,
2013-03-01,75,
2013-04-01,75,
2013-05-01,75,
2013-06-01,75,
2013-07-01,75,
2013-08-01,75,
2013-09-01,75,
2013-10-01,75,
2013-11-01,75,
2013-12-01,75,6.25
2014-01-01,75,
2014-02-01,75,5.5
2014-03-01,75,5.55
2014-04-01,75,5.5
2014-05-01,75,
2014-06-01,75,4.8
2014-07-01,75,3.84
2014-08-01,75,3.9
2014-09-01,75,3.87
2014-10-01,75,3.302
2014-11-01,75,2.66
2014-12-01,75,2.504
2015-01-01,75,
2015-02-01,75,2.482
2015-03-01,75,2.612
2015-04-01,75,2.592
2015-05-01,75,
2015-06-01,75,3.142
2015-07-01,75,2.868
2015-08-01,75,3.31
2015-09-01,75,3.4
2015-10-01,75,3.442
2015-11-01,75,2.902
2015-12-01,75,2.87
2016-01-01,75,
2016-02-01,75,2.622
2016-03-01,75,2.968
2016-04-01,75,2.94
2016-05-01,75,2.65
2016-06-01,75,2.54
2016-07-01,75,2.622
2016-08-01,75,2.71
2016-09-01,75,2.66
2016-10-01,75,2.656
2016-11-01,75,2.744
2016-12-01,75,2.75
2017-01-01,75,2.762
2017-02-01,75,2.722
2017-03-01,75,2.752
2017-04-01,75,2.976
2017-05-01,75,
2017-06-01,75,2.81
2017-07-01,75,3.21
2017-08-01,75,3
2017-09-01,75,2.92
2017-10-01,75,2.67
2017-11-01,75,2.622
2017-12-01,75,2.404
2018-01-01,75,
2018-02-01,75,2.52
2018-03-01,75,2.4
2018-04-01,75,
2018-05-01,75,
2018-06-01,75,2.1
2018-07-01,75,2.26
2018-08-01,75,1.78
2018-09-01,75,1.62
2018-10-01,75,1.56
2018-11-01,75,1.35
2018-12-01,75,1
2019-01-01,75,
2019-02-01,75,1.13
2019-03-01,75,1.04
2019-04-01,75,0.955
2019-05-01,75,
2019-06-01,75,1.17
2019-07-01,75,0.96
2019-08-01,75,0.96
2019-09-01,75,1.02
2019-10-01,75,0.94
2019-11-01,75,0.78
2019-12-01,75,0.73
2020-01-01,75,
2020-02-01,75,0.62
2020-03-01,75,0.5
2020-04-01,75,0.47
2020-05-01,75,
2020-06-01,75,0.35
2020-07-01,75,0.274
2020-08-01,75,0.19
2020-09-01,75,0.374
2020-10-01,75,0.23
2020-11-01,75,0.218
2020-12-01,75,0.258
2021-01-01,75,
2008-01-01,76,
2008-02-01,76,3.0226
2008-03-01,76,3.1241
2008-04-01,76,2.718
2008-05-01,76,
2008-06-01,76,2.8754
2008-07-01,76,2.8906
2008-08-01,76,2.8144
2008-09-01,76,2.8771
2008-10-01,76,2.894
2008-11-01,76,2.7112
2008-12-01,76,2.701
2009-01-01,76,
2009-02-01,76,2.74
2009-03-01,76,2.525
2009-04-01,76,2.7044
2009-05-01,76,
2009-06-01,76,2.5257
2009-07-01,76,2.5587
2009-08-01,76,2.5298
2009-09-01,76,2.6309
2009-10-01,76,2.7114
2009-11-01,76,2.6907
2009-12-01,76,2.7939
2010-01-01,76,
2010-02-01,76,2.8207
2010-03-01,76,2.8909
2010-04-01,76,3.1055
2010-05-01,76,2.9837
2010-06-01,76,2.7134
2010-07-01,76,2.7609
2010-08-01,76,2.992
2010-09-01,76,3.0312
2010-10-01,76,3.0498
2010-11-01,76,3.1612
2010-12-01,76,2.9879
2011-01-01,76,3.0683
2011-02-01,76,3.219
2011-03-01,76,3.2421
2011-04-01,76,3.2735
2011-05-01,76,3.4864
2011-06-01,76,3.3692
2011-07-01,76,3.4072
2011-08-01,76,3.1975
2011-09-01,76,2.7815
2011-10-01,76,2.8311
2011-11-01,76,2.8063
2011-12-01,76,2.7898
2012-01-01,76,2.8228
2012-02-01,76,2.9119
2012-03-01,76,3.0044
2012-04-01,76,2.94
2012-05-01,76,
2012-06-01,76,2.6412
2012-07-01,76,2.9169
2012-08-01,76,2.7072
2012-09-01,76,2.798
2012-10-01,76,2.8641
2012-11-01,76,2.8178
2012-12-01,76,2.7964
2013-01-01,76,
2013-02-01,76,3.0655
2013-03-01,76,2.9351
2013-04-01,76,
2013-05-01,76,
2013-06-01,76,3.006
2013-07-01,76,2.8855
2013-08-01,76,2.9829
2013-09-01,76,2.9384
2013-10-01,76,3.1034
2013-11-01,76,3.0902
2013-12-01,76,3.2371
2014-01-01,76,
2014-02-01,76,3.3675
2014-03-01,76,3.3428
2014-04-01,76,3.498
2014-05-01,76,
2014-06-01,76,3.6053
2014-07-01,76,3.6713
2014-08-01,76,3.6086
2014-09-01,76,3.668
2014-10-01,76,3.5706
2014-11-01,76,3.1546
2014-12-01,76,3.4963
2015-01-01,76,
2015-02-01,76,3.5722
2015-03-01,76,3.7324
2015-04-01,76,3.7951
2015-05-01,76,
2015-06-01,76,3.6696
2015-07-01,76,3.5623
2015-08-01,76,3.7043
2015-09-01,76,3.5475
2015-10-01,76,3.7225
2015-11-01,76,4.0146
2015-12-01,76,3.9602
2016-01-01,76,
2016-02-01,76,4.2755
2016-03-01,76,4.1558
2016-04-01,76,4.4653
2016-05-01,76,4.4075
2016-06-01,76,4.2053
2016-07-01,76,4.4571
2016-08-01,76,4.2507
2016-09-01,76,4.0889
2016-10-01,76,4.0394
2016-11-01,76,3.9024
2016-12-01,76,3.522
2017-01-01,76,3.964
2017-02-01,76,3.542
2017-03-01,76,3.824
2017-04-01,76,4.002
2017-05-01,76,
2017-06-01,76,4.104
2017-07-01,76,3.866
2017-08-01,76,4.048
2017-09-01,76,4.078
2017-10-01,76,4.122
2017-11-01,76,4.408
2017-12-01,76,4.212
2018-01-01,76,
2018-02-01,76,3.896
2018-03-01,76,3.675
2018-04-01,76,
2018-05-01,76,
2018-06-01,76,3.541
2018-07-01,76,3.539
2018-08-01,76,3.623
2018-09-01,76,3.565
2018-10-01,76,3.612
2018-11-01,76,3.651
2018-12-01,76,3.874
2019-01-01,76,
2019-02-01,76,4.079
2019-03-01,76,4.332
2019-04-01,76,4.558
2019-05-01,76,
2019-06-01,76,4.534
2019-07-01,76,4.349
2019-08-01,76,4.513
2019-09-01,76,4.605
2019-10-01,76,4.615
2019-11-01,76,4.63
2019-12-01,76,4.343
2020-01-01,76,
2020-02-01,76,4.874
2020-03-01,76,4.496
2020-04-01,76,3.896
2020-05-01,76,
2020-06-01,76,4.291
2020-07-01,76,4.338
2020-08-01,76,4.503
2020-09-01,76,4.271
2020-10-01,76,4.479
2020-11-01,76,4.251
2020-12-01,76,4.616
2021-01-01,76,
2008-01-01,77,
2008-02-01,77,2.1685
2008-03-01,77,2.2456
2008-04-01,77,2.0392
2008-05-01,77,
2008-06-01,77,2.1535
2008-07-01,77,1.9267
2008-08-01,77,1.6651
2008-09-01,77,1.8402
2008-10-01,77,1.5289
2008-11-01,77,1.2364
2008-12-01,77,
2009-01-01,77,
2009-02-01,77,0.8191
2009-03-01,77,0.7321
2009-04-01,77,0.9077
2009-05-01,77,
2009-06-01,77,1.3319
2009-07-01,77,1.254
2009-08-01,77,1.293
2009-09-01,77,1.311
2009-10-01,77,1.324
2009-11-01,77,1.226
2009-12-01,77,1.305
2010-01-01,77,
2010-02-01,77,1.363
2010-03-01,77,1.309
2010-04-01,77,1.441
2010-05-01,77,1.459
2010-06-01,77,1.432
2010-07-01,77,1.229
2010-08-01,77,1.244
2010-09-01,77,1.236
2010-10-01,77,1.271
2010-11-01,77,1.254
2010-12-01,77,1.135
2011-01-01,77,1.251
2011-02-01,77,1.296
2011-03-01,77,1.278
2011-04-01,77,1.317
2011-05-01,77,1.39
2011-06-01,77,1.35
2011-07-01,77,1.247
2011-08-01,77,1.09
2011-09-01,77,0.935
2011-10-01,77,0.845
2011-11-01,77,0.82
2011-12-01,77,0.711
2012-01-01,77,0.7665
2012-02-01,77,0.721
2012-03-01,77,0.722
2012-04-01,77,0.616
2012-05-01,77,
2012-06-01,77,0.341
2012-07-01,77,0.318
2012-08-01,77,0.2812
2012-09-01,77,0.4326
2012-10-01,77,0.4615
2012-11-01,77,0.4329
2012-12-01,77,0.4378
2013-01-01,77,
2013-02-01,77,0.55
2013-03-01,77,0.5
2013-04-01,77,
2013-05-01,77,
2013-06-01,77,0.89
2013-07-01,77,0.81
2013-08-01,77,0.8725
2013-09-01,77,0.8945
2013-10-01,77,0.9205
2013-11-01,77,1.12
2013-12-01,77,1.144
2014-01-01,77,
2014-02-01,77,1.042
2014-03-01,77,1.21
2014-04-01,77,1.282
2014-05-01,77,
2014-06-01,77,1.17
2014-07-01,77,1.141
2014-08-01,77,1.013
2014-09-01,77,1.073
2014-10-01,77,0.9895
